accessionNumber,filingDate,reportDate,acceptanceDateTime,act,form,fileNumber,filmNumber,items,size,isXBRL,isInlineXBRL,primaryDocument,primaryDocDescription,Form_4_Available
000120919122020391,2022-03-21,2022-03-18,2022-03-21T19:34:34.000Z,,4,,,,56983,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122020388,2022-03-21,2022-03-18,2022-03-21T19:32:30.000Z,,4,,,,31234,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122020386,2022-03-21,2022-03-18,2022-03-21T19:29:58.000Z,,4,,,,54723,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122020120,2022-03-18,2022-03-17,2022-03-18T18:56:51.000Z,,4,,,,5201,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122020118,2022-03-18,2022-03-17,2022-03-18T18:54:58.000Z,,4,,,,56207,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122020116,2022-03-18,2022-03-17,2022-03-18T18:50:23.000Z,,4,,,,58191,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122019913,2022-03-17,2022-03-16,2022-03-17T21:14:25.000Z,,4,,,,37443,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122019906,2022-03-17,2022-03-16,2022-03-17T21:07:01.000Z,,4,,,,57749,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122019902,2022-03-17,2022-03-16,2022-03-17T21:05:13.000Z,,4,,,,29222,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122019858,2022-03-17,2022-03-16,2022-03-17T20:35:31.000Z,,4,,,,54743,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122018323,2022-03-11,2022-03-09,2022-03-11T20:42:48.000Z,,4,,,,31491,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122018321,2022-03-11,2022-03-09,2022-03-11T20:30:41.000Z,,4,,,,54552,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122018285,2022-03-11,2022-03-09,2022-03-11T18:49:11.000Z,,4,,,,39202,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122018276,2022-03-11,2022-03-09,2022-03-11T18:31:59.000Z,,4,,,,58755,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122018094,2022-03-10,2022-03-08,2022-03-10T20:53:19.000Z,,4,,,,53627,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122018092,2022-03-10,2022-03-08,2022-03-10T20:50:55.000Z,,4,,,,61526,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122018090,2022-03-10,2022-03-08,2022-03-10T20:45:23.000Z,,4,,,,47900,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122018046,2022-03-10,2022-03-08,2022-03-10T19:30:46.000Z,,4,,,,56039,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122018032,2022-03-10,2022-03-09,2022-03-10T18:48:12.000Z,,4,,,,37390,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122018029,2022-03-10,2022-03-09,2022-03-10T18:24:20.000Z,,4,,,,45795,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122017754,2022-03-09,2022-03-07,2022-03-09T21:49:16.000Z,,4,,,,53729,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122017752,2022-03-09,2022-03-07,2022-03-09T21:46:38.000Z,,4,,,,56282,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122017749,2022-03-09,2022-03-07,2022-03-09T21:43:17.000Z,,4,,,,50916,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122017745,2022-03-09,2022-03-07,2022-03-09T21:41:32.000Z,,4,,,,57016,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122015196,2022-03-02,2022-03-01,2022-03-02T21:51:47.000Z,,4,,,,7135,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122013789,2022-02-28,2022-02-25,2022-02-28T19:10:26.000Z,,4,,,,9978,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122011832,2022-02-22,2022-02-22,2022-02-22T17:38:58.000Z,,4,,,,10580,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122011046,2022-02-17,2022-02-16,2022-02-17T19:19:32.000Z,,4,,,,30503,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122008989,2022-02-11,2022-02-09,2022-02-11T18:17:18.000Z,,4,,,,43051,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122008934,2022-02-11,2022-02-09,2022-02-11T17:26:17.000Z,,4,,,,39201,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122008753,2022-02-11,2022-02-09,2022-02-11T12:14:06.000Z,,4,,,,58771,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122008749,2022-02-11,2022-02-09,2022-02-11T12:12:28.000Z,,4,,,,60757,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122008532,2022-02-10,2022-02-08,2022-02-10T17:10:15.000Z,,4,,,,47518,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122008528,2022-02-10,2022-02-08,2022-02-10T17:05:02.000Z,,4,,,,57482,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122008524,2022-02-10,2022-02-08,2022-02-10T17:03:40.000Z,,4,,,,55466,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122008197,2022-02-09,2022-02-07,2022-02-09T18:28:17.000Z,,4,,,,48562,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122008182,2022-02-09,2022-02-07,2022-02-09T18:15:11.000Z,,4,,,,55465,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122008172,2022-02-09,2022-02-07,2022-02-09T18:07:35.000Z,,4,,,,49141,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122008168,2022-02-09,2022-02-07,2022-02-09T18:04:37.000Z,,4,,,,54659,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122007919,2022-02-08,2022-02-08,2022-02-08T21:11:48.000Z,,4,,,,12803,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122007880,2022-02-08,2022-02-07,2022-02-08T20:14:07.000Z,,4,,,,55460,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122007878,2022-02-08,2022-02-07,2022-02-08T20:12:16.000Z,,4,,,,56440,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122007875,2022-02-08,2022-02-07,2022-02-08T20:10:26.000Z,,4,,,,42021,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122007873,2022-02-08,2022-02-07,2022-02-08T20:08:54.000Z,,4,,,,59427,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122007699,2022-02-08,2022-02-04,2022-02-08T13:59:37.000Z,,4,,,,7376,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122007648,2022-02-07,2022-02-04,2022-02-07T21:52:39.000Z,,4,,,,39243,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122007645,2022-02-07,2022-02-04,2022-02-07T21:51:37.000Z,,4,,,,57260,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122007643,2022-02-07,2022-02-04,2022-02-07T21:50:08.000Z,,4,,,,55717,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122007640,2022-02-07,2022-02-04,2022-02-07T21:46:17.000Z,,4,,,,41375,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122007339,2022-02-04,2022-02-03,2022-02-04T21:40:37.000Z,,4,,,,19679,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122007337,2022-02-04,2022-02-03,2022-02-04T21:36:02.000Z,,4,,,,54968,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122007335,2022-02-04,2022-02-03,2022-02-04T21:32:54.000Z,,4,,,,53519,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122007333,2022-02-04,2022-02-03,2022-02-04T21:31:17.000Z,,4,,,,55283,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122007331,2022-02-04,2022-02-03,2022-02-04T21:29:42.000Z,,4,,,,56743,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122006600,2022-02-02,2022-02-02,2022-02-02T21:06:50.000Z,,4,,,,39704,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122005997,2022-02-01,2022-02-01,2022-02-01T17:58:15.000Z,,4,,,,7135,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122005167,2022-01-27,2022-01-25,2022-01-27T13:43:00.000Z,,4,,,,9902,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122004376,2022-01-21,2022-01-20,2022-01-21T15:28:28.000Z,,4,,,,35689,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122004372,2022-01-21,2022-01-20,2022-01-21T15:02:40.000Z,,4,,,,54806,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122004359,2022-01-21,2022-01-20,2022-01-21T14:44:31.000Z,,4,,,,33596,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122004354,2022-01-21,2022-01-20,2022-01-21T14:28:18.000Z,,4,,,,53743,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122004279,2022-01-20,2022-01-19,2022-01-20T21:22:55.000Z,,4,,,,30720,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122004226,2022-01-20,2022-01-19,2022-01-20T19:51:31.000Z,,4,,,,36433,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122004201,2022-01-20,2022-01-19,2022-01-20T19:22:52.000Z,,4,,,,55468,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122004182,2022-01-20,2022-01-19,2022-01-20T18:59:05.000Z,,4,,,,57965,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122003926,2022-01-19,2022-01-18,2022-01-19T21:52:04.000Z,,4,,,,54149,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122003913,2022-01-19,2022-01-18,2022-01-19T21:31:44.000Z,,4,,,,50062,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122003329,2022-01-14,2022-01-12,2022-01-14T16:17:10.000Z,,4,,,,11363,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122003244,2022-01-13,2022-01-12,2022-01-13T18:16:50.000Z,,4,,,,51435,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122003242,2022-01-13,2022-01-12,2022-01-13T18:11:37.000Z,,4,,,,54363,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122003153,2022-01-13,2022-01-11,2022-01-13T09:28:24.000Z,,4,,,,42199,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122003151,2022-01-13,2022-01-11,2022-01-13T09:26:11.000Z,,4,,,,59965,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122003149,2022-01-13,2022-01-11,2022-01-13T09:23:35.000Z,,4,,,,56583,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122003010,2022-01-11,2022-01-10,2022-01-11T21:39:11.000Z,,4,,,,51734,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122003008,2022-01-11,2022-01-10,2022-01-11T21:37:16.000Z,,4,,,,50987,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122003006,2022-01-11,2022-01-10,2022-01-11T21:33:31.000Z,,4,,,,65051,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122003004,2022-01-11,2022-01-10,2022-01-11T21:29:16.000Z,,4,,,,54977,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122002814,2022-01-11,2022-01-07,2022-01-11T12:32:50.000Z,,4,,,,52270,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122002420,2022-01-07,2022-01-05,2022-01-07T16:39:20.000Z,,4,,,,7358,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122002414,2022-01-07,2022-01-05,2022-01-07T16:32:17.000Z,,4,,,,8114,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122002409,2022-01-07,2022-01-05,2022-01-07T16:26:33.000Z,,4,,,,8072,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122002395,2022-01-07,2022-01-05,2022-01-07T16:09:55.000Z,,4,,,,7319,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122002111,2022-01-06,2022-01-05,2022-01-06T13:40:22.000Z,,4,,,,8112,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122001992,2022-01-05,2022-01-05,2022-01-05T19:20:41.000Z,,4,,,,36657,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122001962,2022-01-05,2022-01-05,2022-01-05T18:45:32.000Z,,4,,,,30737,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122000358,2022-01-03,2022-01-03,2022-01-03T20:51:19.000Z,,4,,,,8557,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000120919122000322,2022-01-03,2022-01-03,2022-01-03T18:15:53.000Z,,4,,,,7342,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
