accessionNumber,filingDate,reportDate,acceptanceDateTime,act,form,fileNumber,filmNumber,items,size,isXBRL,isInlineXBRL,primaryDocument,primaryDocDescription,Form_4_Available
000106299322006442,2022-03-02,2022-02-28,2022-03-02T18:22:01.000Z,,4,,,,4993,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322006440,2022-03-02,2022-02-28,2022-03-02T18:21:11.000Z,,4,,,,4285,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322006438,2022-03-02,2022-02-28,2022-03-02T18:20:12.000Z,,4,,,,6349,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322006436,2022-03-02,2022-02-28,2022-03-02T18:18:37.000Z,,4,,,,4280,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322006433,2022-03-02,2022-02-28,2022-03-02T18:17:52.000Z,,4,,,,4271,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322006430,2022-03-02,2022-02-28,2022-03-02T18:16:51.000Z,,4,,,,4285,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322006428,2022-03-02,2022-02-28,2022-03-02T18:15:15.000Z,,4,,,,4314,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322006423,2022-03-02,2022-02-28,2022-03-02T18:13:42.000Z,,4,,,,4278,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322004646,2022-02-16,2022-02-15,2022-02-16T18:22:41.000Z,,4,,,,4379,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322003389,2022-02-09,2022-02-08,2022-02-09T18:16:05.000Z,,4,,,,4774,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322002066,2022-02-01,2022-01-31,2022-02-01T18:16:29.000Z,,4,,,,6848,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322002063,2022-02-01,2022-01-28,2022-02-01T18:15:17.000Z,,4,,,,9427,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322002061,2022-02-01,2022-01-31,2022-02-01T18:14:17.000Z,,4,,,,9559,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322002059,2022-02-01,2022-01-31,2022-02-01T18:13:23.000Z,,4,,,,5070,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322002057,2022-02-01,2022-01-31,2022-02-01T18:12:28.000Z,,4,,,,5063,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322002055,2022-02-01,2022-01-31,2022-02-01T18:11:21.000Z,,4,,,,5851,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322002052,2022-02-01,2022-01-31,2022-02-01T18:09:56.000Z,,4,,,,6032,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322002050,2022-02-01,2022-01-31,2022-02-01T18:08:55.000Z,,4,,,,5866,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322002048,2022-02-01,2022-01-31,2022-02-01T18:07:49.000Z,,4,,,,6041,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322002046,2022-02-01,2022-01-31,2022-02-01T18:06:25.000Z,,4,,,,5378,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322002044,2022-02-01,2022-01-31,2022-02-01T18:05:23.000Z,,4,,,,6025,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000106299322001231,2022-01-19,2022-01-18,2022-01-19T18:03:11.000Z,,4,,,,4280,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
